TSNE Element 1,TSNE Element 2,TSNE Element 3,stimulus,restimulus
3.3589566,9.00731,13.250607,0,0
2.0392861,10.4393635,17.860907,0,0
-1.7292817,12.55644,22.34997,0,0
1.3039136,15.637252,25.919762,0,0
-5.7597127,18.13393,25.157429,0,0
-14.06294,13.042478,23.15106,0,0
-14.514209,13.962566,23.426912,0,0
-18.105888,14.744384,21.122665,0,0
-26.48261,11.6662655,16.892363,0,0
-23.39608,20.024698,14.59847,0,0
-23.682808,22.450048,14.499607,0,0
-20.130852,24.070435,20.725807,0,0
-10.040965,28.258133,15.365368,0,0
-9.139072,29.646605,14.744357,0,0
-8.671815,40.53657,6.5975413,0,0
-24.740543,31.34217,13.3756695,0,0
-8.671815,40.53657,6.5975413,0,0
-11.220253,31.662813,13.797472,0,0
-6.540273,22.623217,26.344078,0,0
-5.929172,18.077291,25.759232,0,0
-41.29265,19.325935,-7.340301,0,0
-20.321758,13.982091,22.065569,0,0
-15.56399,14.430198,26.066566,0,0
-16.448795,15.95319,27.428936,0,0
-21.215893,18.548256,11.006153,0,0
-29.044651,8.394111,12.906543,0,0
-28.54336,8.483235,7.868325,0,0
-30.178171,9.08693,8.191949,0,0
-30.13125,10.56248,5.1448646,0,0
-28.75456,10.2759905,5.2744946,0,0
-24.652607,10.755233,10.724318,0,0
-16.135345,14.895745,17.425604,0,0
-13.923888,15.393983,19.720049,0,0
-7.601267,14.83218,19.977201,0,0
-7.382035,12.967399,19.389826,0,0
-10.914697,10.804723,19.298388,0,0
-12.405668,11.301196,21.364239,0,0
-17.947954,12.318461,20.302618,0,0
-20.561802,12.690353,17.079588,0,0
-20.996004,4.8601427,12.901826,0,0
-20.567652,4.684559,12.85263,0,0
-16.64298,3.7401724,12.388357,0,0
-16.636406,3.7962286,12.40633,0,0
-18.641161,5.649665,6.242091,0,0
-23.744541,5.5539308,5.6145573,0,0
-25.570292,6.34515,5.521207,0,0
-26.131018,7.1557274,12.456473,0,0
-21.74971,15.3823805,16.200266,0,0
-15.543804,15.648633,24.43718,0,0
-17.784037,13.00102,19.718758,0,0
-18.219345,11.999177,20.633074,0,0
-19.556984,12.259157,21.72631,0,0
-19.57831,9.825797,18.008034,0,0
-17.781075,5.2060127,14.2498255,0,0
-18.059742,8.463886,17.568924,0,0
-21.37468,7.2622004,15.311907,0,0
-25.666649,6.7924066,12.504629,0,0
-23.00805,8.97783,15.39824,0,0
-20.533197,14.368938,4.8790197,0,0
-20.923552,14.905517,4.503298,0,0
10.347148,-11.687528,-4.8655915,12,12
12.264464,-14.912468,-1.2119875,12,12
12.4181595,-14.997411,-0.86920434,12,12
12.434855,-14.879638,0.089851394,12,12
12.733943,-14.479599,0.74469596,12,12
12.729416,-14.036549,1.127901,12,12
-4.7568626,-4.944342,11.679279,12,12
-4.222465,22.606966,14.983899,12,12
-0.90440965,-1.8592242,7.3134356,12,12
-0.15387554,-2.1017706,5.390666,12,12
0.48381943,1.2546788,5.7429714,12,12
-2.5149317,1.2946973,2.2281525,12,12
-3.6411169,2.7695503,1.8011366,12,12
-8.538993,3.8618014,7.7729206,12,12
-10.783738,2.4346929,9.753426,12,12
-18.499329,7.4719534,9.912141,12,12
-22.3926,7.554113,7.9375653,12,12
-22.84972,7.4025335,11.325045,12,12
-17.78523,9.716462,15.815421,12,12
-15.475843,4.8569894,13.230106,12,12
-12.118475,11.870102,2.663371,12,12
-12.006419,11.999608,0.99913853,12,12
-14.170394,6.371017,1.43572,12,12
-18.577097,5.5761275,6.3545203,12,12
-18.372128,7.129496,10.0061865,12,12
-12.807319,3.001615,8.647838,12,12
12.351824,-15.238442,0.038986143,12,12
14.745553,-19.907927,-2.6842382,12,12
16.250582,-24.575272,0.2946589,12,12
16.303993,-24.670507,0.3189586,12,12
16.335112,-24.788797,0.3129573,12,12
16.387514,-25.470568,0.3012021,12,12
16.405025,-25.729887,0.21386217,12,12
17.490152,-27.984426,-1.056228,12,12
17.541948,-28.2173,-1.1959243,12,12
17.549885,-28.379072,-1.2195944,12,12
17.52343,-32.33667,3.5253732,12,12
19.093878,-33.525223,3.2826989,12,12
19.258875,-33.540176,3.2427409,12,12
19.391235,-33.48039,3.1958811,12,12
19.837336,-33.06061,2.8853555,12,12
19.85414,-32.695076,2.6485195,12,12
19.659134,-32.43458,2.5197523,12,12
19.424292,-32.09977,2.4230592,12,12
18.293638,-31.889189,2.3656888,12,12
18.193335,-33.72264,3.0697126,12,12
18.450108,-33.915222,3.0510733,12,12
19.081615,-33.80883,3.2785203,12,12
19.353056,-33.743652,3.3723295,12,12
19.770582,-33.565166,3.5141609,12,12
20.031445,-33.35713,3.4202857,12,12
20.029577,-33.28248,3.2534556,12,12
18.813719,-33.775387,3.139644,12,12
16.454441,-35.34937,2.881366,12,12
16.63957,-35.544113,2.845525,12,12
16.966043,-35.45504,2.6608143,12,12
18.031311,-34.37367,0.66356575,12,12
18.05088,-34.37511,0.1314487,12,12
18.052122,-34.438652,-0.16045457,12,12
17.855154,-34.644318,-0.26038486,12,12
17.641775,-34.837402,-0.2765563,12,12
17.741312,-34.972702,-0.46459788,12,12
17.88514,-35.096653,-0.64694715,12,12
12.032366,-28.03917,0.72159135,12,12
11.74798,-27.755154,0.7918889,12,12
11.277942,-27.114145,0.9071458,12,12
11.013543,-27.077456,1.092132,12,12
10.487493,-26.532946,1.5528134,12,12
10.358378,-26.180227,1.7461671,12,12
10.295118,-25.71405,2.0384378,12,12
10.8857355,-23.603355,4.0277305,12,12
11.03307,-23.34815,4.0258284,12,12
15.234669,-20.713312,-9.491885,12,12
15.125659,-20.765495,-9.580817,12,12
15.512787,-22.245464,-9.702391,12,12
15.625204,-22.485203,-9.718248,12,12
15.541711,-22.375193,-9.784074,12,12
9.534667,-21.990982,4.3308086,12,12
9.347017,-21.79521,4.634213,12,12
9.339467,-21.92064,4.7509956,12,12
9.137392,-23.930286,4.322298,12,12
9.217925,-24.61492,4.001653,12,12
9.42278,-26.710129,2.2020464,12,12
9.335122,-26.909054,2.0808997,12,12
9.193992,-27.09819,1.979267,12,12
9.070543,-27.254519,1.8844032,12,12
9.056386,-27.266806,1.8694483,12,12
9.113929,-27.193617,1.8966076,12,12
9.259554,-26.990402,1.9398171,12,12
9.411839,-26.784409,1.9384087,12,12
9.579086,-26.596899,1.9069742,12,12
9.876713,-26.42527,1.8818616,12,12
9.98859,-26.169458,2.0310514,12,12
9.510887,-24.751253,3.2923186,12,12
9.263879,-23.960066,3.8984494,12,12
9.252781,-22.989983,4.447469,12,12
9.252643,-21.884207,5.132484,12,12
8.900565,-20.677061,6.4362416,12,12
8.761909,-20.082987,7.08698,12,12
8.802144,-19.998753,7.155691,12,12
8.858572,-19.988928,7.1829176,12,12
8.88327,-20.006254,7.197159,12,12
8.896817,-20.065413,7.1738153,12,12
8.9405365,-20.245516,7.0965896,12,12
9.1469145,-20.46593,7.1785936,12,12
9.392761,-20.578024,7.4750237,12,12
18.616549,-11.52368,17.496964,12,12
18.724585,-11.656755,17.434599,12,12
18.817696,-11.723885,17.429544,12,12
19.076681,-11.859205,17.572496,12,12
20.801846,-13.165355,18.539652,12,12
22.901443,-13.369916,18.832853,12,12
23.507982,-13.259939,18.617079,12,12
23.842594,-13.17707,18.466347,12,12
24.117348,-13.108495,18.377111,12,12
24.255383,-13.068044,18.358229,12,12
24.311974,-13.05907,18.38263,12,12
24.336428,-13.062191,18.407665,12,12
24.394148,-13.0465975,18.413857,12,12
24.426176,-13.029147,18.416964,12,12
24.431644,-13.0654125,18.444986,12,12
24.529858,-13.131748,18.458782,12,12
7.1084623,-28.397173,13.364704,12,12
7.0833106,-28.477268,13.309506,12,12
6.851822,-28.454643,13.193587,12,12
6.617712,-28.335415,13.08641,12,12
6.139012,-28.258656,12.947529,12,12
5.602971,-28.372913,12.902979,12,12
1.0492077,-30.14395,12.117824,12,12
-9.315575,-35.793873,10.173128,12,12
-9.34126,-35.89568,10.256384,12,12
-9.250453,-35.888897,10.233923,12,12
-9.065907,-35.80502,10.134185,12,12
-8.855573,-35.73327,10.040401,12,12
-8.736561,-35.686516,9.992251,12,12
-8.5824,-35.690395,9.962469,12,12
-8.017422,-35.79789,9.852809,12,12
-7.2797713,-36.2454,9.687162,12,12
-6.9673486,-37.096897,9.750493,12,12
-6.9474363,-37.301453,9.754216,12,12
-6.931722,-37.288933,9.754078,12,12
-6.90718,-37.188053,9.733001,12,12
-6.875192,-37.08291,9.734833,12,12
-6.880665,-37.015614,9.741408,12,12
-6.916443,-37.50039,10.016902,12,12
-7.0892572,-38.70079,10.467399,12,12
-7.1052804,-38.904816,10.487355,12,12
-7.114462,-38.779877,10.566315,12,12
-7.0432124,-38.367344,10.786678,12,12
-7.01054,-37.907444,11.062749,12,12
-7.0533466,-37.77937,11.250333,12,12
-7.1157975,-37.74791,11.367987,12,12
-7.225878,-37.806316,11.501992,12,12
-11.202779,-39.942257,13.271631,12,12
-11.230509,-39.93319,13.271504,12,12
-11.257916,-39.941628,13.279012,12,12
-11.284818,-39.948124,13.288039,12,12
-11.313387,-39.97791,13.301038,12,12
-11.301531,-39.962776,13.297217,12,12
-11.268761,-39.928986,13.288148,12,12
-11.235619,-39.88285,13.273274,12,12
-11.192584,-39.81518,13.24812,12,12
-11.056981,-39.58445,13.166171,12,12
-10.962639,-39.374657,13.080337,12,12
-10.987948,-39.36865,13.064792,12,12
-11.000729,-39.287804,13.026178,12,12
-11.018564,-39.215843,13.008735,12,12
-11.026487,-39.173023,12.987843,12,12
-11.00218,-39.140854,12.96307,12,12
-10.973366,-39.09419,12.919624,12,12
-10.911984,-38.97348,12.837529,12,12
-10.816211,-38.814228,12.730254,12,12
-10.733235,-38.625572,12.594099,12,12
-10.600042,-38.41962,12.44723,12,12
-10.469651,-38.315308,12.359758,12,12
-10.407479,-38.20917,12.345606,12,12
-10.331205,-38.10046,12.431962,12,12
-10.266163,-38.094875,12.444645,12,12
-10.332434,-38.08614,12.370838,12,12
-10.390655,-38.008957,12.274186,12,12
-6.286911,-31.042223,23.334951,12,12
-6.19826,-30.82698,23.175596,12,12
-6.0491796,-30.586222,22.982325,12,12
-5.9649568,-30.474874,22.916107,12,12
-5.965169,-30.364174,22.869246,12,12
-6.1091433,-30.236126,22.827003,12,12
-6.108335,-29.933565,22.60742,12,12
-6.0323753,-29.54921,22.326664,12,12
-5.8519244,-29.181547,22.068945,12,12
-5.7165537,-29.008524,22.030617,12,12
-2.4472888,-24.553188,22.649658,12,12
-2.5261493,-24.142935,22.495024,12,12
-2.3026266,-23.192358,21.893063,12,12
-2.218814,-22.803944,21.65571,12,12
-2.5493896,-22.917301,21.67189,12,12
-3.6378253,-22.868465,21.652668,12,12
-3.9274843,-22.663013,21.569874,12,12
-4.0110326,-22.162739,21.514935,12,12
-3.862774,-21.553186,21.529133,12,12
-3.749209,-21.301708,21.53087,12,12
-3.8701262,-21.64127,21.576965,12,12
-3.848199,-21.714552,21.602058,12,12
-3.7623143,-21.476952,21.593283,12,12
-3.5358374,-21.25115,21.598139,12,12
-3.1594448,-20.885695,21.56598,12,12
-2.443433,-19.76709,21.24305,12,12
-2.183504,-19.322908,21.144876,12,12
9.90512,-11.993526,19.045317,12,12
9.557195,-9.772948,17.264715,12,12
7.8730016,-8.572393,14.295016,12,12
7.516056,-7.9547467,13.348836,12,12
8.89939,-3.3117146,10.557824,12,12
8.254582,-3.4652476,10.501686,12,12
14.281578,3.9494555,6.572916,12,12
18.689695,10.389446,5.8346167,12,12
22.619469,15.262104,4.1305304,12,12
23.618288,17.990019,2.9951918,12,12
24.12408,18.360039,3.2066176,12,12
28.159357,11.493173,-1.2533675,12,12
28.075195,11.410744,-1.2675296,12,12
27.92767,11.272207,-1.281079,12,12
27.650902,11.087478,-1.3643137,12,12
27.329443,10.934573,-1.4742898,12,12
27.287172,10.891029,-1.4277644,12,12
27.817852,11.094936,-1.287189,12,12
28.093054,11.2412,-1.2211511,12,12
28.172548,11.261129,-1.198257,12,12
28.26395,11.207039,-1.1690006,12,12
29.691652,10.27821,-1.7165327,12,12
29.847544,10.170165,-1.8016913,12,12
29.912207,10.116814,-1.826506,12,12
29.938875,10.1064205,-1.7821245,12,12
29.937624,10.060726,-1.7908039,12,12
30.01457,10.15272,-1.6799809,12,12
29.993664,10.166672,-1.6681728,12,12
29.917631,10.162737,-1.722816,12,12
29.86898,10.123498,-1.7834309,12,12
29.895931,10.038296,-1.8815463,12,12
32.781532,4.987817,-3.2236526,12,12
33.042435,4.8105736,-3.243574,12,12
33.108345,4.72216,-3.3772664,12,12
33.09955,4.611746,-3.8023603,12,12
33.09115,4.5856285,-3.8868623,12,12
33.076473,4.615158,-3.9313052,12,12
24.797855,-18.04937,2.7072735,12,12
24.746592,-18.016575,2.8811417,12,12
24.696018,-17.974478,3.3214715,12,12
24.514975,-17.925814,4.737666,12,12
24.400034,-18.086893,5.154507,12,12
24.306128,-18.244287,5.236389,12,12
24.266186,-18.279112,5.1687655,12,12
24.353487,-18.150055,5.113815,12,12
24.456276,-17.969473,4.994576,12,12
24.484016,-17.910128,4.932731,12,12
24.514902,-17.896896,5.0710964,12,12
24.536823,-17.872612,5.121779,12,12
24.532095,-17.842205,5.0883346,12,12
24.494068,-17.875093,5.070645,12,12
24.327698,-18.077919,5.086681,12,12
23.380377,-19.084465,4.7228026,12,12
23.28433,-19.18565,4.678053,12,12
23.154308,-19.188934,4.585715,12,12
23.079483,-19.174469,4.4953485,12,12
22.9714,-19.167961,4.2908535,12,12
22.825453,-19.108685,3.9157352,12,12
22.757555,-19.058153,3.5291035,12,12
22.687078,-19.002258,2.711449,12,12
22.650764,-18.886795,1.8600727,12,12
22.774334,-18.599852,1.2505333,12,12
22.538506,-18.420408,1.0851637,12,12
21.119116,-17.971298,0.87516266,12,12
19.941849,-20.036566,0.2695249,12,12
18.275982,-22.832375,-0.29825798,12,12
18.212517,-23.223993,-0.34918192,12,12
18.218378,-23.313822,-0.36222586,12,12
18.188148,-23.139166,-0.37518325,12,12
15.206119,-23.438578,-2.9387045,12,12
15.148066,-23.057192,-3.229716,12,12
16.207727,-17.78462,-9.5237875,12,12
16.023823,-17.55243,-9.476906,12,12
14.920645,-16.543566,-9.39635,12,12
14.375369,-15.874702,-9.488598,12,12
13.642871,-14.6395445,-9.466442,12,12
13.19668,-14.135641,-8.943409,12,12
13.132953,-14.338621,-8.912208,12,12
15.832363,-17.902319,-7.881414,12,12
13.795588,-21.786226,-5.8788037,12,12
13.811015,-21.925886,-5.921278,12,12
13.77651,-21.699467,-5.9733334,12,12
13.694363,-20.775171,-6.342923,12,12
13.453525,-19.635496,-6.778246,12,12
12.310677,-18.268427,-7.269319,12,12
11.840132,-17.428158,-7.7068553,12,12
10.990379,-16.154045,-8.036787,12,12
10.341066,-15.23657,-8.262018,12,12
10.265024,-14.940674,-8.285022,12,12
1.1725487,12.828433,16.531057,12,12
0.9902666,12.765518,17.099426,12,12
0.303502,4.7767034,9.719378,12,12
-12.5783615,26.43648,22.930765,0,0
-19.227676,20.425098,30.222576,0,0
-13.105022,29.483725,14.972344,0,0
-20.411726,24.391525,21.285666,0,0
-19.22772,20.425268,30.222519,0,0
-7.587927,24.821249,28.265064,0,0
-2.2382336,18.38751,28.59042,0,0
-2.5081005,18.998957,28.814817,0,0
-2.4103801,19.59229,28.864948,0,0
-2.1552854,21.165926,29.177553,0,0
-1.5435338,24.624832,29.751667,0,0
-0.74940324,27.577755,29.307064,0,0
-1.5306937,22.444643,27.355164,0,0
1.3541597,16.41661,25.482517,0,0
3.2502766,13.798568,20.967804,0,0
1.6138829,13.467576,18.534412,0,0
-0.98795956,12.655492,19.159472,0,0
-6.659085,11.128318,17.711573,0,0
-11.278926,11.442073,19.217018,0,0
-13.825334,14.391733,21.564787,0,0
-16.326948,14.432269,17.943495,0,0
-10.470948,9.674072,12.635802,0,0
-11.022368,7.86424,11.705103,0,0
-10.775958,12.546618,17.253717,0,0
-40.678677,18.81291,-7.4498744,0,0
-17.602488,15.795828,18.551044,0,0
-8.649947,22.341997,20.446922,0,0
1.721015,18.91158,26.778606,0,0
2.7101393,16.64229,22.960571,0,0
4.4976044,13.402928,17.616934,0,0
8.123209,12.3624325,19.319006,0,0
8.055135,14.432333,21.67289,0,0
7.135762,16.469372,23.437603,0,0
6.8159103,14.709538,23.58013,0,0
10.650651,14.150105,24.621693,0,0
13.778051,17.126633,26.522358,0,0
1.9832358,20.27729,36.038586,0,0
-1.0950795,18.254034,26.683496,0,0
-1.7332537,14.069091,24.459534,0,0
-5.620827,16.680614,24.85394,0,0
-5.783831,16.569988,25.369335,0,0
-10.954473,13.744325,19.978622,0,0
-9.37541,13.424021,24.042145,0,0
-6.5688095,18.552734,28.022373,0,0
-12.781064,22.470154,24.275406,0,0
-1.5435274,24.624804,29.751316,0,0
11.818854,23.489399,28.446344,0,0
16.655216,25.147894,24.21012,0,0
-41.88806,21.88015,-2.5476716,0,0
6.854902,41.434425,17.061172,0,0
4.8951564,21.815796,33.7254,0,0
-1.5531669,26.779215,30.846653,0,0
-1.1951805,26.128798,29.726917,0,0
0.14401342,32.149033,28.7743,0,0
8.066118,47.190243,12.288462,0,0
10.4999275,21.708925,26.714985,0,0
14.118574,15.28532,22.163221,0,0
15.983507,14.233609,18.327904,0,0
18.668125,16.283613,20.434242,0,0
13.7639675,17.256361,26.475695,0,0
10.408611,13.767912,24.376844,0,0
11.156637,13.463261,21.438541,0,0
10.863433,14.213371,24.82611,0,0
10.879357,19.493137,28.568636,0,0
2.5828645,24.369675,32.424133,0,0
12.546891,19.012913,26.021591,0,0
12.417283,18.302465,26.063168,0,0
14.406312,14.480048,22.403376,0,0
14.708457,12.598321,17.230776,0,0
14.81225,12.511047,16.26936,0,0
15.284336,13.225225,18.410896,0,0
15.2630205,14.845822,23.032099,0,0
14.412229,17.91759,26.675186,0,0
10.565763,18.314663,28.512367,0,0
10.2253275,17.687624,28.201412,0,0
11.023999,20.674639,28.399004,0,0
2.6598444,20.091923,35.04053,0,0
6.531228,26.29421,29.660643,0,0
12.479235,25.601164,27.993143,0,0
12.828014,26.940382,27.30352,0,0
8.499981,32.394474,24.302225,0,0
15.228646,31.254417,23.549461,0,0
19.833931,24.433163,19.626728,0,0
19.953388,18.877958,14.800094,0,0
19.95361,18.87796,14.800088,0,0
19.95358,18.878046,14.800118,0,0
20.108164,18.800081,16.751715,0,0
21.315086,21.798971,17.740786,0,0
15.410884,21.295174,23.15332,0,0
1.110122,26.01314,24.461771,0,0
-5.451113,25.911673,23.806934,0,0
-8.882202,28.103642,15.659159,0,0
-19.804628,25.714931,20.165998,0,0
-12.578335,26.436544,22.930838,0,0
-18.48693,18.902994,29.69434,0,0
-42.68844,19.553617,-4.2418203,0,0
4.4951534,41.257442,23.203308,0,0
5.239189,20.91095,28.23616,0,0
5.5232477,18.938063,26.343157,0,0
5.3608212,20.370255,27.197908,0,0
5.164536,20.712456,29.040958,0,0
13.7639675,17.256361,26.475695,0,0
14.157369,14.759083,22.325457,0,0
12.124575,13.3310795,21.838802,0,0
13.709,13.632499,22.31915,0,0
15.741518,15.204389,23.123335,0,0
17.237358,16.73308,23.26488,0,0
15.747546,22.205853,25.546072,0,0
8.314338,32.5201,25.920147,0,0
0.9678654,33.82433,27.879005,0,0
-12.367537,28.24625,22.267992,0,0
-21.047337,19.100903,21.902534,0,0
-41.585747,18.02478,-7.166991,0,0
-8.641511,16.817682,27.17462,0,0
6.5473185,9.8592825,25.038857,0,0
6.3374977,9.962805,25.039486,0,0
4.655114,12.637853,25.847372,0,0
3.9426959,11.226399,24.676134,0,0
-6.350568,14.278713,26.664328,0,0
-1.5011536,12.083452,26.37401,0,0
4.655114,12.637853,25.847372,0,0
0.9992519,13.8033905,28.16042,0,0
-2.1622446,13.383087,27.446712,0,0
1.2230613,16.565275,29.59594,0,0
11.124356,20.646885,28.65837,0,0
12.479262,25.60137,27.993254,0,0
12.828013,26.940228,27.303516,0,0
12.479156,25.601244,27.993195,0,0
15.855189,23.046618,25.130053,0,0
13.384342,26.442665,28.127872,0,0
12.127954,24.536161,28.234419,0,0
6.0160885,24.3035,30.175772,0,0
1.6654992,18.465052,32.93594,0,0
-2.1552567,21.16611,29.178131,0,0
-6.694009,19.613861,28.254375,0,0
-12.043205,20.110437,24.536013,0,0
-12.88039,23.523886,23.994286,0,0
-18.4868,18.903002,29.694038,0,0
-20.958588,22.578169,21.884516,0,0
-20.834053,17.175602,21.921043,0,0
-11.20485,16.987637,24.896763,0,0
-6.4629483,17.817924,27.793337,0,0
-11.793646,19.134039,24.761227,0,0
-12.043202,20.110437,24.536013,0,0
-16.772108,16.518364,27.800142,0,0
-12.88039,23.523886,23.994286,0,0
-6.705495,23.379698,26.619532,0,0
-7.352832,24.738255,27.774647,0,0
-12.950172,24.932938,23.623798,0,0
-6.7486696,28.232237,27.184574,0,0
-0.74944675,27.577936,29.307056,0,0
-13.105022,29.483679,14.972358,0,0
-11.220188,31.66269,13.797383,0,0
-12.413471,30.394117,22.758396,0,0
-6.1646957,29.501421,25.877932,0,0
-7.1821156,21.905373,28.121262,0,0
-9.794276,17.338438,26.832994,0,0
-41.279507,19.856686,-7.2777104,0,0
-2.4103465,19.592255,28.86497,0,0
-1.7238989,23.676584,29.544857,0,0
1.6654994,18.465052,32.935944,0,0
5.4381523,18.31365,29.016613,0,0
1.4904263,18.141356,31.990938,0,0
-7.089809,26.295525,27.254595,0,0
-5.3602834,31.877342,24.93479,0,0
-0.74940777,27.57788,29.307066,0,0
-1.1951097,26.128803,29.726555,0,0
-7.1821027,21.905373,28.121273,0,0
-2.1552787,21.165813,29.178291,0,0
1.3397694,17.163774,30.21774,0,0
5.4353204,15.933596,27.503628,0,0
5.0510616,13.96548,26.500925,0,0
-40.815163,21.862236,-6.1267767,0,0
-2.1552775,21.16665,29.178381,0,0
-12.781147,22.470348,24.275656,0,0
-12.578332,26.436544,22.930832,0,0
-12.367486,28.24625,22.267914,0,0
-12.601569,31.298632,14.457526,0,0
-9.005634,34.666267,18.924294,0,0
-9.8383665,32.086823,13.101772,0,0
-8.671808,40.53645,6.5975266,0,0
-20.201967,29.72808,20.610722,0,0
-24.404943,23.578016,14.617357,0,0
-29.620745,19.108849,14.510333,0,0
-29.620735,19.108854,14.510338,0,0
-33.198788,15.057908,12.169509,0,0
-29.779158,20.295076,14.142334,0,0
-19.910555,25.94212,20.347273,0,0
-18.43771,19.206993,29.110437,0,0
-12.076113,22.451075,23.630476,0,0
-8.046333,18.976418,27.671242,0,0
-8.012816,18.947681,27.744192,0,0
-12.332497,21.161686,24.349663,0,0
-12.950178,24.932926,23.623486,0,0
-12.578338,26.436554,22.930832,0,0
-13.695846,22.686281,24.91256,0,0
-14.019848,13.754648,26.199717,0,0
-1.760238,15.882789,25.799726,0,0
-2.1841576,15.558869,25.994957,0,0
1.6334738,18.255358,27.090765,0,0
-1.7734854,19.633926,26.073713,0,0
-9.127287,19.241323,21.41118,0,0
-19.072468,15.589844,20.189283,0,0
-20.746979,19.298811,21.47149,0,0
-20.411747,24.39148,21.285719,0,0
-9.005634,34.666267,18.924294,0,0
-19.578564,31.151888,18.78258,0,0
-21.37893,21.38933,19.319834,0,0
-6.19472,25.036062,25.241982,0,0
-0.2804272,28.08489,27.645542,0,0
-41.709908,21.882732,-4.7414055,0,0
17.078459,16.824697,23.105265,0,0
17.537504,14.792328,18.02223,0,0
17.262138,14.564482,18.126192,0,0
17.329224,14.924178,20.715986,0,0
17.237385,16.732985,23.264719,0,0
18.538307,19.813429,22.539751,0,0
19.941715,18.272215,17.010113,0,0
19.893236,19.641403,14.5770235,0,0
20.971397,24.043545,15.4200115,0,0
21.140127,27.698702,15.009286,0,0
19.408123,30.992569,17.150263,0,0
8.6284895,46.614395,10.666659,0,0
-3.1541479,34.760273,22.308767,0,0
-12.601513,31.298712,14.457557,0,0
-2.3612337,35.940292,21.41782,0,0
-2.361252,35.940342,21.417837,0,0
-6.1647143,29.501188,25.878057,0,0
-12.367486,28.24625,22.267914,0,0
-12.578331,26.436419,22.93075,0,0
-12.578333,26.436592,22.930815,0,0
-7.304205,26.446266,27.710314,0,0
2.8530955,20.618397,36.059425,0,0
2.8530943,20.618448,36.05943,0,0
2.7378833,20.155773,34.860413,0,0
-6.7054653,23.379871,26.619053,0,0
-7.0935326,23.299627,27.468395,0,0
-7.587966,24.821262,28.265125,0,0
-17.267017,17.158669,28.268177,0,0
-20.621199,17.160395,21.646341,0,0
-17.89599,21.438776,9.667166,0,0
-14.588247,19.415478,10.056528,0,0
-20.251947,6.1572633,15.116311,0,0
-17.716526,3.6502597,13.917745,0,0
-17.64871,3.572033,13.887135,0,0
-17.389656,6.7371044,5.5507717,0,0
-21.084879,4.701633,12.903279,0,0
-18.683372,9.368811,17.63372,0,0
-14.103248,12.258011,24.243183,0,0
-15.016757,11.355721,24.710785,0,0
-11.511622,18.131866,24.851612,0,0
-7.1821136,21.905373,28.121262,0,0
-12.780883,22.470463,24.27537,0,0
-8.012995,18.94757,27.743916,0,0
-9.945447,17.646229,26.871187,0,0
-13.872998,13.2150955,26.021465,0,0
-20.50995,14.819502,22.113447,0,0
-22.949638,16.830696,15.03827,0,0
-19.227676,20.425098,30.222576,0,0
-2.361252,35.940342,21.417837,0,0
10.181194,33.906082,20.98129,0,0
16.438574,32.8366,20.739082,0,0
15.922553,32.33304,22.178667,0,0
8.064723,41.132816,16.494123,0,0
8.3143425,32.51967,25.92015,0,0
12.4791565,25.601244,27.993244,0,0
7.566752,29.882557,27.38601,0,0
0.96787846,33.824455,27.87861,0,0
-1.4598972,36.346275,20.173046,0,0
-2.3612337,35.940292,21.41782,0,0
-5.3603096,31.877285,24.934816,0,0
-16.448803,15.953181,27.428944,0,0
-11.793705,19.133947,24.76124,0,0
-11.851397,22.05894,24.78083,0,0
-7.4048343,23.227741,28.170008,0,0
-1.5435272,24.624805,29.751316,0,0
2.6598377,20.091927,35.04051,0,0
5.239189,20.91095,28.23616,0,0
4.0956993,13.833822,23.21843,0,0
-1.7582531,12.037787,22.321398,0,0
-7.0549283,9.773027,20.210865,0,0
-39.661846,19.037075,-8.862308,0,0
-8.785506,12.066501,23.534105,0,0
-8.785506,12.066501,23.534105,0,0
-11.007891,8.647378,21.50453,0,0
-6.857916,7.4254646,21.27285,0,0
-7.224943,7.753719,22.169931,0,0
-8.042309,9.834048,23.734228,0,0
-8.8558035,11.75938,24.025185,0,0
-6.465761,15.619747,26.991495,0,0
-1.691979,11.783844,26.14958,0,0
0.780814,11.569813,25.87226,0,0
-1.617389,12.411792,26.667309,0,0
-2.5882006,18.624964,28.82451,0,0
-6.5688086,18.552727,28.022388,0,0
-14.591951,12.664095,25.115213,0,0
-21.79279,13.40164,17.222422,0,0
-20.50991,14.819506,22.11349,0,0
-7.182111,21.90537,28.12121,0,0
-2.262253,20.545713,29.044428,0,0
-2.2622545,20.545599,29.044096,0,0
-2.1552267,21.165977,29.17802,0,0
1.3901893,17.588816,31.048521,0,0
10.137762,20.573881,26.640017,0,0
10.499866,21.709667,26.71503,0,0
10.615446,21.722483,26.94139,0,0
6.0160317,24.303373,30.175789,0,0
5.157297,20.490974,29.425491,0,0
1.4693849,17.973568,32.010387,0,0
1.4694002,17.973557,32.010395,0,0
1.3397694,17.163774,30.21774,0,0
-11.793705,19.133947,24.76124,0,0
-15.56379,14.429951,26.066782,0,0
-22.067308,13.967808,16.945936,0,0
-25.573328,10.840529,16.377684,0,0
-26.222986,11.701699,16.398502,0,0
-22.949455,16.831007,15.038485,0,0
-19.185225,11.031352,15.2993145,0,0
-16.650723,20.346252,8.666065,0,0
-16.414377,20.945059,8.319027,0,0
-16.019817,20.638618,8.080402,0,0
11.393811,-8.732408,3.8698409,12,12
